"Country","Sex","Cause","Year","Value"
"Austria","Total","Diseases of the respiratory system",1961,106.3
"Austria","Total","Diseases of the respiratory system",1960,159.1
"Austria","Total","Diseases of the respiratory system",2021,36.6
"Austria","Total","Diseases of the respiratory system",2020,44.4
"Austria","Total","Diseases of the respiratory system",2019,49.4
"Austria","Total","Diseases of the respiratory system",2018,52.9
"Austria","Total","Diseases of the respiratory system",2017,51.2
"Austria","Total","Diseases of the respiratory system",2016,42.7
"Austria","Total","Diseases of the respiratory system",2015,44.7
"Austria","Total","Diseases of the respiratory system",2014,38
"Austria","Total","Diseases of the respiratory system",2013,41.3
"Austria","Total","Diseases of the respiratory system",2012,42
"Austria","Total","Diseases of the respiratory system",2011,43.7
"Austria","Total","Diseases of the respiratory system",2010,46.4
"Austria","Total","Diseases of the respiratory system",2009,47.6
"Austria","Total","Diseases of the respiratory system",2008,47.8
"Austria","Total","Diseases of the respiratory system",2007,54.3
"Austria","Total","Diseases of the respiratory system",2006,54.5
"Austria","Total","Diseases of the respiratory system",2005,59.6
"Austria","Total","Diseases of the respiratory system",2004,59.2
"Austria","Total","Diseases of the respiratory system",2003,68.9
"Austria","Total","Diseases of the respiratory system",2002,54.6
"Austria","Total","Diseases of the respiratory system",2001,52.3
"Austria","Total","Diseases of the respiratory system",2000,55.6
"Austria","Total","Diseases of the respiratory system",1999,55.9
"Austria","Total","Diseases of the respiratory system",1998,49.8
"Austria","Total","Diseases of the respiratory system",1997,50.4
"Austria","Total","Diseases of the respiratory system",1996,50
"Austria","Total","Diseases of the respiratory system",1995,49.3
"Austria","Total","Diseases of the respiratory system",1994,51.1
"Austria","Total","Diseases of the respiratory system",1993,57.4
"Austria","Total","Diseases of the respiratory system",1992,59.3
"Austria","Total","Diseases of the respiratory system",1991,59.4
"Austria","Total","Diseases of the respiratory system",1990,64.8
"Austria","Total","Diseases of the respiratory system",1989,62.1
"Austria","Total","Diseases of the respiratory system",1988,58.4
"Austria","Total","Diseases of the respiratory system",1987,66.1
"Austria","Total","Diseases of the respiratory system",1986,70.2
"Austria","Total","Diseases of the respiratory system",1985,80.9
"Austria","Total","Diseases of the respiratory system",1984,71.3
"Austria","Total","Diseases of the respiratory system",1983,85.3
"Austria","Total","Diseases of the respiratory system",1982,79.1
"Austria","Total","Diseases of the respiratory system",1981,87
"Austria","Total","Diseases of the respiratory system",1980,82.2
"Austria","Total","Diseases of the respiratory system",1979,77.4
"Austria","Total","Diseases of the respiratory system",1978,95.1
"Austria","Total","Diseases of the respiratory system",1977,82.9
"Austria","Total","Diseases of the respiratory system",1976,115.2
"Austria","Total","Diseases of the respiratory system",1975,124.7
"Austria","Total","Diseases of the respiratory system",1974,99.5
"Austria","Total","Diseases of the respiratory system",1973,103.5
"Austria","Total","Diseases of the respiratory system",1972,92
"Austria","Total","Diseases of the respiratory system",1971,120.6
"Austria","Total","Diseases of the respiratory system",1970,153.2
"Austria","Total","Diseases of the respiratory system",1969,167.8
"Austria","Total","Diseases of the respiratory system",1968,138.9
"Austria","Total","Diseases of the respiratory system",1967,137.3
"Austria","Total","Diseases of the respiratory system",1966,123.6
"Austria","Total","Diseases of the respiratory system",1965,141.3
"Austria","Total","Diseases of the respiratory system",1964,114.5
"Austria","Total","Diseases of the respiratory system",1963,164.4
"Austria","Female","Diseases of the respiratory system",1962,115
"Austria","Female","Diseases of the respiratory system",1961,86.1
