"Country","Sex","Cause","Year","Value"
"Australia","Male","Diseases of the digestive system",1975,48.9
"Australia","Male","Diseases of the digestive system",1974,51.9
"Australia","Male","Diseases of the digestive system",1973,52.6
"Australia","Male","Diseases of the digestive system",1972,48.2
"Australia","Male","Diseases of the digestive system",1971,46.5
"Australia","Male","Diseases of the digestive system",1970,48.2
"Australia","Male","Diseases of the digestive system",1969,45.8
"Australia","Male","Diseases of the digestive system",1968,51
"Australia","Male","Diseases of the digestive system",1967,50.5
"Australia","Male","Diseases of the digestive system",1966,56
"Australia","Male","Diseases of the digestive system",1965,54.2
"Australia","Male","Diseases of the digestive system",1964,59.2
"Australia","Male","Diseases of the digestive system",1963,55.3
"Australia","Male","Diseases of the digestive system",1962,59.9
"Australia","Male","Diseases of the digestive system",1961,58.6
"Australia","Male","Diseases of the digestive system",1960,63
"Australia","Female","Diseases of the digestive system",2022,25.9
"Australia","Female","Diseases of the digestive system",2021,23.8
"Australia","Female","Diseases of the digestive system",2020,23
"Australia","Female","Diseases of the digestive system",2019,22.6
"Australia","Female","Diseases of the digestive system",2018,21.7
"Australia","Female","Diseases of the digestive system",2017,22.1
"Australia","Female","Diseases of the digestive system",2016,22.2
"Australia","Female","Diseases of the digestive system",2015,22.6
"Australia","Female","Diseases of the digestive system",2014,21.5
"Australia","Female","Diseases of the digestive system",2013,21.9
"Australia","Female","Diseases of the digestive system",2012,22.4
"Australia","Female","Diseases of the digestive system",2011,22.5
"Australia","Female","Diseases of the digestive system",2010,22.8
"Australia","Female","Diseases of the digestive system",2009,22.8
"Australia","Female","Diseases of the digestive system",2008,23.6
"Australia","Female","Diseases of the digestive system",2007,22.8
"Australia","Female","Diseases of the digestive system",2006,22.5
"Australia","Female","Diseases of the digestive system",2004,23.4
"Australia","Female","Diseases of the digestive system",2003,23.6
"Australia","Female","Diseases of the digestive system",2002,24.8
"Australia","Female","Diseases of the digestive system",2001,23
"Australia","Female","Diseases of the digestive system",2000,24.4
"Australia","Female","Diseases of the digestive system",1999,25.5
"Australia","Female","Diseases of the digestive system",1998,24.8
"Australia","Female","Diseases of the digestive system",1997,25.1
"Australia","Female","Diseases of the digestive system",1996,25
"Australia","Female","Diseases of the digestive system",1995,26
"Australia","Female","Diseases of the digestive system",1994,27.7
"Australia","Female","Diseases of the digestive system",1993,26.7
"Australia","Female","Diseases of the digestive system",1992,28.9
"Australia","Female","Diseases of the digestive system",1991,31.2
"Australia","Female","Diseases of the digestive system",1990,31.8
"Australia","Female","Diseases of the digestive system",1989,33.1
"Australia","Female","Diseases of the digestive system",1988,33.5
"Australia","Female","Diseases of the digestive system",1987,34.3
"Australia","Female","Diseases of the digestive system",1986,34
"Australia","Female","Diseases of the digestive system",1985,36
"Australia","Female","Diseases of the digestive system",1984,34
"Australia","Female","Diseases of the digestive system",1983,31.9
"Australia","Female","Diseases of the digestive system",1982,35.6
"Australia","Female","Diseases of the digestive system",1981,31.4
"Australia","Female","Diseases of the digestive system",1980,32.9
"Australia","Female","Diseases of the digestive system",1979,31.3
"Australia","Female","Diseases of the digestive system",1978,25.5
"Australia","Female","Diseases of the digestive system",1977,27.8
"Australia","Female","Diseases of the digestive system",1976,28.7
"Australia","Female","Diseases of the digestive system",1975,27.8
"Australia","Female","Diseases of the digestive system",1974,29.4
"Australia","Female","Diseases of the digestive system",1973,29.1
"Australia","Female","Diseases of the digestive system",1972,28.3
"Australia","Female","Diseases of the digestive system",1971,27.9
"Australia","Female","Diseases of the digestive system",1970,30.9
"Australia","Female","Diseases of the digestive system",1969,28.6
"Australia","Female","Diseases of the digestive system",1968,28.7
"Australia","Female","Diseases of the digestive system",1967,34
"Australia","Female","Diseases of the digestive system",1966,34
"Australia","Female","Diseases of the digestive system",1965,35.7
"Australia","Female","Diseases of the digestive system",1964,36.5
"Australia","Female","Diseases of the digestive system",1963,34.6
"Australia","Female","Diseases of the digestive system",1962,37.2
"Australia","Female","Diseases of the digestive system",1961,38.1
"Australia","Female","Diseases of the digestive system",1960,39.9
"Austria","Total","Diseases of the digestive system",2021,29.7
"Austria","Total","Diseases of the digestive system",2020,30.2
"Austria","Total","Diseases of the digestive system",2019,29
"Austria","Total","Diseases of the digestive system",2018,27.3
"Austria","Total","Diseases of the digestive system",2017,28.7
"Austria","Total","Diseases of the digestive system",2016,28.9
"Austria","Total","Diseases of the digestive system",2015,29.4
"Austria","Total","Diseases of the digestive system",2014,28.7
"Austria","Total","Diseases of the digestive system",2013,31.9
"Austria","Total","Diseases of the digestive system",2012,32.5
"Austria","Total","Diseases of the digestive system",2011,32.8
"Austria","Total","Diseases of the digestive system",2010,34.9
"Austria","Total","Diseases of the digestive system",2009,36.3
"Austria","Total","Diseases of the digestive system",2008,35.6
"Austria","Total","Diseases of the digestive system",2007,39.2
"Austria","Total","Diseases of the digestive system",2006,37.8
"Austria","Total","Diseases of the digestive system",2005,42.1
"Austria","Total","Diseases of the digestive system",2004,42.5
"Austria","Total","Diseases of the digestive system",2003,46.4
"Austria","Total","Diseases of the digestive system",2002,46.8
"Austria","Total","Diseases of the digestive system",2001,44
"Austria","Total","Diseases of the digestive system",2000,46.1
"Austria","Total","Diseases of the digestive system",1999,44.1
"Austria","Total","Diseases of the digestive system",1998,47.4
"Austria","Total","Diseases of the digestive system",1997,48.4
"Austria","Total","Diseases of the digestive system",1996,51.9
"Austria","Total","Diseases of the digestive system",1995,53.8
"Austria","Total","Diseases of the digestive system",1994,56.7
"Austria","Total","Diseases of the digestive system",1993,58.5
"Austria","Total","Diseases of the digestive system",1992,61.4
"Austria","Total","Diseases of the digestive system",1991,60.8
"Austria","Total","Diseases of the digestive system",1990,60.3
"Austria","Total","Diseases of the digestive system",1989,62.7
"Austria","Total","Diseases of the digestive system",1988,60.1
"Austria","Total","Diseases of the digestive system",1987,63.2
"Austria","Total","Diseases of the digestive system",1986,65.8
"Austria","Total","Diseases of the digestive system",1985,69.8
"Austria","Total","Diseases of the digestive system",1984,71.9
"Austria","Total","Diseases of the digestive system",1983,75.8
"Austria","Total","Diseases of the digestive system",1982,75.7
"Austria","Total","Diseases of the digestive system",1981,78.6
"Austria","Total","Diseases of the digestive system",1980,82.2
"Austria","Total","Diseases of the digestive system",1979,80.7
"Austria","Total","Diseases of the digestive system",1978,80.9
"Austria","Total","Diseases of the digestive system",1977,86.1
"Austria","Total","Diseases of the digestive system",1976,83.4
"Austria","Total","Diseases of the digestive system",1975,89.3
"Austria","Total","Diseases of the digestive system",1974,91
"Austria","Total","Diseases of the digestive system",1973,87.7
"Austria","Total","Diseases of the digestive system",1972,87.9
"Austria","Total","Diseases of the digestive system",1971,92.9
"Austria","Total","Diseases of the digestive system",1970,93.7
"Austria","Total","Diseases of the digestive system",1969,94.9
"Austria","Total","Diseases of the digestive system",1968,100.4
"Austria","Total","Diseases of the digestive system",1967,98.3
"Austria","Total","Diseases of the digestive system",1966,100.1
"Austria","Total","Diseases of the digestive system",1965,96.7
"Austria","Total","Diseases of the digestive system",1964,96.5
"Austria","Total","Diseases of the digestive system",1963,94.7
"Austria","Total","Diseases of the digestive system",1962,98.5
"Austria","Total","Diseases of the digestive system",1961,97.9
"Austria","Total","Diseases of the digestive system",1960,98.4
"Austria","Male","Diseases of the digestive system",2021,38.8
"Austria","Male","Diseases of the digestive system",2020,37.8
"Austria","Male","Diseases of the digestive system",2019,37.6
"Austria","Male","Diseases of the digestive system",2018,35.5
"Austria","Male","Diseases of the digestive system",2017,36.4
"Austria","Male","Diseases of the digestive system",2016,39
"Austria","Male","Diseases of the digestive system",2015,38.4
"Austria","Male","Diseases of the digestive system",2014,38.3
"Austria","Male","Diseases of the digestive system",2013,40.8
"Austria","Male","Diseases of the digestive system",2012,42
"Austria","Male","Diseases of the digestive system",2011,43
"Austria","Male","Diseases of the digestive system",2010,46.8
"Austria","Male","Diseases of the digestive system",2009,47
"Austria","Male","Diseases of the digestive system",2008,45.7
"Austria","Male","Diseases of the digestive system",2007,50.8
"Austria","Male","Diseases of the digestive system",2006,47.9
"Austria","Male","Diseases of the digestive system",2005,55.8
"Austria","Male","Diseases of the digestive system",2004,55
"Austria","Male","Diseases of the digestive system",2003,62.9
"Austria","Male","Diseases of the digestive system",2002,61.1
"Austria","Male","Diseases of the digestive system",2001,58.4
"Austria","Male","Diseases of the digestive system",2000,61
"Austria","Male","Diseases of the digestive system",1999,59.2
"Austria","Male","Diseases of the digestive system",1998,63
"Austria","Male","Diseases of the digestive system",1997,66.7
"Austria","Male","Diseases of the digestive system",1996,71.4
"Austria","Male","Diseases of the digestive system",1995,76.1
"Austria","Male","Diseases of the digestive system",1994,77.2
"Austria","Male","Diseases of the digestive system",1993,81.2
"Austria","Male","Diseases of the digestive system",1992,85.2
"Austria","Male","Diseases of the digestive system",1991,86.5
"Austria","Male","Diseases of the digestive system",1990,84.3
"Austria","Male","Diseases of the digestive system",1989,88.2
"Austria","Male","Diseases of the digestive system",1988,86.9
"Austria","Male","Diseases of the digestive system",1987,87.3
"Austria","Male","Diseases of the digestive system",1986,91.6
"Austria","Male","Diseases of the digestive system",1985,98.6
"Austria","Male","Diseases of the digestive system",1984,104.3
"Austria","Male","Diseases of the digestive system",1983,104.4
"Austria","Male","Diseases of the digestive system",1982,107.1
"Austria","Male","Diseases of the digestive system",1981,113.7
"Austria","Male","Diseases of the digestive system",1980,115.9
"Austria","Male","Diseases of the digestive system",1979,117.4
"Austria","Male","Diseases of the digestive system",1978,116.9
"Austria","Male","Diseases of the digestive system",1977,124.1
"Austria","Male","Diseases of the digestive system",1976,117.5
"Austria","Male","Diseases of the digestive system",1975,129.1
"Austria","Male","Diseases of the digestive system",1974,130.4
"Austria","Male","Diseases of the digestive system",1973,125.4
"Austria","Male","Diseases of the digestive system",1972,124.7
"Austria","Male","Diseases of the digestive system",1971,129.8
