"Country","Sex","Cause","Year","Value"
"Australia","Male","Diseases of the blood and blood-forming organs",2009,2.4
"Australia","Male","Diseases of the blood and blood-forming organs",2008,3.1
"Australia","Male","Diseases of the blood and blood-forming organs",2007,2.7
"Australia","Male","Diseases of the blood and blood-forming organs",2006,3.3
"Australia","Male","Diseases of the blood and blood-forming organs",2004,3.2
"Australia","Male","Diseases of the blood and blood-forming organs",2003,2.8
"Australia","Male","Diseases of the blood and blood-forming organs",2002,2.9
"Australia","Male","Diseases of the blood and blood-forming organs",2001,2.9
"Australia","Male","Diseases of the blood and blood-forming organs",2000,3.1
"Australia","Male","Diseases of the blood and blood-forming organs",1999,3.4
"Australia","Male","Diseases of the blood and blood-forming organs",1998,3.7
"Australia","Male","Diseases of the blood and blood-forming organs",1997,3.5
"Australia","Male","Diseases of the blood and blood-forming organs",1996,3.8
"Australia","Male","Diseases of the blood and blood-forming organs",1995,3.3
"Australia","Male","Diseases of the blood and blood-forming organs",1994,3.7
"Australia","Male","Diseases of the blood and blood-forming organs",1993,3.6
"Australia","Male","Diseases of the blood and blood-forming organs",1992,5.1
"Australia","Male","Diseases of the blood and blood-forming organs",1991,5
"Australia","Male","Diseases of the blood and blood-forming organs",1990,5.9
"Australia","Male","Diseases of the blood and blood-forming organs",1989,5
"Australia","Male","Diseases of the blood and blood-forming organs",1988,4.8
"Australia","Male","Diseases of the blood and blood-forming organs",1987,6.2
"Australia","Male","Diseases of the blood and blood-forming organs",1986,6.1
"Australia","Male","Diseases of the blood and blood-forming organs",1985,6.3
"Australia","Male","Diseases of the blood and blood-forming organs",1984,5.9
"Australia","Male","Diseases of the blood and blood-forming organs",1983,5
"Australia","Male","Diseases of the blood and blood-forming organs",1982,6.3
"Australia","Male","Diseases of the blood and blood-forming organs",1981,4.9
"Australia","Male","Diseases of the blood and blood-forming organs",1980,5.4
"Australia","Male","Diseases of the blood and blood-forming organs",1979,4.7
"Australia","Male","Diseases of the blood and blood-forming organs",1978,4.6
"Australia","Male","Diseases of the blood and blood-forming organs",1977,4.4
"Australia","Male","Diseases of the blood and blood-forming organs",1976,4.3
"Australia","Male","Diseases of the blood and blood-forming organs",1975,5.2
"Australia","Male","Diseases of the blood and blood-forming organs",1974,5.1
"Australia","Male","Diseases of the blood and blood-forming organs",1973,5.1
"Australia","Male","Diseases of the blood and blood-forming organs",1972,4.8
"Australia","Total","Diseases of the blood and blood-forming organs",2022,2.1
